"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4207.43","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4638.4","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5057.85","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","649.945","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","753.658","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1007.17","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1525.72","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2039.66","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2542.09","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3008.78","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3392.5","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3844.22","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4284.41","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4715.38","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5134.84","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","778.249","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","881.962","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1135.47","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1654.03","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2167.96","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2670.39","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3137.08","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3520.81","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3972.52","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4412.72","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4843.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5263.14","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","906.553","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1010.27","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1263.78","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1782.33","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2296.27","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2798.69","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3265.39","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3649.11","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4100.83","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4541.02","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4971.99","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5391.45","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1034.86","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1138.57","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1392.08","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1910.63","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2424.57","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2927","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3393.69","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3777.42","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4229.13","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4669.32","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5100.29","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5519.75","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","273.587","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","385.853","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","656.472","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1209.24","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","200"
